id,date,text,clean_text,label,confidence,char_len,word_len
5.41e+17,Fri Dec 05 07:48:18 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,0.6825,139,7
5.41e+17,Fri Dec 05 07:54:53 +0000 2014,"Apple may be working on virtual reality, but it's destroyed the evidence
http://t.co/teM7uDz5if @Apple @ceva @HTC @Google Talk to me! #scuba",apple may working virtual reality destroyed evidence talk scuba,negative,0.6646,141,9
5.41e+17,Fri Dec 05 08:05:27 +0000 2014,Your telling me there's no Santa Claus emoji? @Apple,telling there santa claus emoji,negative,0.738,52,5
5.41e+17,Fri Dec 05 08:15:21 +0000 2014,Playing with @apple #healthkit. Somebody needs to show them how to make proper axis labels. #infographic #design http://t.co/HjWIYe6MZB,playing healthkit somebody need show make proper axis label infographic design,negative,0.6971,135,11
5.41e+17,Fri Dec 05 08:16:15 +0000 2014,"Between 07 &amp; 09, @Apple deleted #music off of some customers' iPods without telling them http://t.co/PgXi2dr4Wg http://t.co/yBK9Ix23qb",deleted music customer ipod without telling,negative,1.0,138,6
5.41e+17,Fri Dec 05 08:20:33 +0000 2014,Apple @apple #thinkdifferent http://t.co/4jk0YetUaR,apple thinkdifferent,neutral,0.7177,51,2
5.41e+17,Fri Dec 05 08:58:33 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,negative,0.6624,139,7
5.41e+17,Fri Dec 05 09:01:14 +0000 2014,"Apple Inc. (#AAPL), Anti-Trust Laws, Class-Action Lawsuit And Viable #Plaintiffs http://t.co/ipjzO3wy0A #technology",apple inc aapl anti trust law class action lawsuit viable plaintiff technology,negative,0.6884,115,12
5.41e+17,Fri Dec 05 09:07:45 +0000 2014,#sunrise #northamptonshire #northampton wow what a sunrise this morning #iPhone6 #apple @apple #sun http://t.co/9NiAoTLAVy,sunrise northamptonshire northampton wow sunrise morning iphone apple sun,positive,0.6892,122,9
5.41e+17,Fri Dec 05 09:08:13 +0000 2014,RT @marksutton65: #sunrise #northamptonshire #northampton wow what a sunrise this morning #iPhone6 #apple @apple #sun http://t.co/9NiAoTLAVy,sunrise northamptonshire northampton wow sunrise morning iphone apple sun,positive,0.6913,140,9
5.41e+17,Fri Dec 05 09:09:12 +0000 2014,RT @marksutton65: #sunrise #northamptonshire #northampton wow what a sunrise this morning #iPhone6 #apple @apple #sun http://t.co/9NiAoTLAVy,sunrise northamptonshire northampton wow sunrise morning iphone apple sun,neutral,0.5147,140,9
5.41e+17,Fri Dec 05 09:16:41 +0000 2014,@tech_faq @peterjmsimons in the end it is  @Apple laughing all the way to the bank.,end laughing way bank,neutral,0.6515,83,4
5.41e+17,Fri Dec 05 09:29:25 +0000 2014,@Apple Watch SDK and #Monetizaton: Why You Should Download #WatchKit As Soon As Possible http://t.co/5MBQvLU5Ba,watch sdk monetizaton download watchkit soon possible,neutral,1.0,111,7
5.41e+17,Fri Dec 05 09:34:32 +0000 2014,This is why I would never want to own an @apple device. But sadly people seem to be okay with that. http://t.co/EK4vESbigs,would never want device sadly people seem okay,negative,1.0,122,8
5.41e+17,Fri Dec 05 09:36:28 +0000 2014,"#realworld #etnui #magicleap #spin @Google @HTC @Apple @Samsung @magicleap this is a collection of dreams, thoughts, and discussions I share",realworld etnui magicleap spin collection dream thought discussion share,neutral,1.0,140,9
5.41e+17,Fri Dec 05 09:38:17 +0000 2014,"Gotta love the autocorrect in IPhone. Nothing makes a person more illiterate than that. Fuck me,quit guessing and not let us correct. @Apple",gotta love autocorrect iphone nothing make person illiterate fuck quit guessing not let correct,negative,0.7039,140,14
5.41e+17,Fri Dec 05 09:46:43 +0000 2014,"Apple: quarter 2014Q3 EPS is $1.42. Use it at #free App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS",apple quarter eps use free app donkey stock aapl,neutral,1.0,101,9
5.41e+17,Fri Dec 05 09:54:45 +0000 2014,#iscuba 360 degree camera rig cloud mobile gamed to surface #imask @Google @padi @Apple @Samsung @HTC #underwaterwearables #cardboard #pivot,iscuba degree camera rig cloud mobile gamed surface imask underwaterwearables cardboard pivot,neutral,1.0,140,12
5.41e+17,Fri Dec 05 09:58:55 +0000 2014,1 in 10 US iPhone 6 owners have now used @Apple Pay - report  http://t.co/JkiQUH9i86,iphone owner used pay report,neutral,1.0,84,5
5.41e+17,Fri Dec 05 10:00:13 +0000 2014,@THE_HIIT_COACH We'll use it. But we know that feeling only too well of waiting for your app to be approved by @Apple #LikeWatchingPaintDry,well use know feeling well waiting app approved likewatchingpaintdry,neutral,1.0,139,9
5.41e+17,Fri Dec 05 10:16:55 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,negative,0.6843,139,7
5.41e+17,Fri Dec 05 10:19:59 +0000 2014,'Apples legendarische garage is een mythe' http://t.co/anla8ctpG3 via @apple @marketing,apple legendarische garage een mythe via,neutral,0.7311,87,6
5.41e+17,Fri Dec 05 10:22:17 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,0.6647,139,7
5.41e+17,Fri Dec 05 10:22:58 +0000 2014,"@OneRepublic @Apple that looks amazing, don't think anyone can say they recorded music on a plane haha",look amazing dont think anyone say recorded music plane haha,positive,1.0,102,10
5.41e+17,Fri Dec 05 10:25:46 +0000 2014,@dimu4ever @timcook @apple lool. See dis man eee :D,lool see dis man eee,neutral,0.7651,51,5
5.41e+17,Fri Dec 05 10:30:28 +0000 2014,@dimu4ever @timcook @apple help for wetin? Lol,help wetin lol,neutral,0.6699,46,3
5.41e+17,Fri Dec 05 10:37:52 +0000 2014,@OneRepublic @Apple does pilot fly with us? ;-),pilot fly,neutral,1.0,47,2
5.41e+17,Fri Dec 05 10:39:00 +0000 2014,.@Google is officially beating @Apple in the TV streaming market with graph from @qz http://t.co/9uXOfImVOc,officially beating streaming market graph,neutral,0.678,107,5
5.41e+17,Fri Dec 05 10:46:38 +0000 2014,"'@OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/Pqy2nOBaE9'",studio one outlet computer need battery future,negative,0.5044,138,7
5.41e+17,Fri Dec 05 10:54:17 +0000 2014,"RT @BigBlindz: BlackBerry wants your iPhone, and will pay for it.
http://t.co/ydpQJKKfvM
 #bbry $bbry #blackberry #iPhone $aapl #aapl",blackberry want iphone pay bbry bbry blackberry iphone aapl aapl,neutral,1.0,135,10
5.41e+17,Fri Dec 05 11:00:36 +0000 2014,'After School' app gets pulled by @apple ... I say good!  Cyber bullying is awful http://t.co/RQPMQ08hXp,school app get pulled say good cyber bullying awful,positive,0.8579,104,9
5.41e+17,Fri Dec 05 11:03:42 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,0.6825,139,7
5.41e+17,Fri Dec 05 11:10:45 +0000 2014,@weightsmate @Apple total nightmare!!!! and they take a big slice of the cake !,total nightmare take big slice cake,negative,1.0,79,6
5.41e+17,Fri Dec 05 11:11:49 +0000 2014,Why is my phone on 26 if I charged it all night hmmmmm? @apple @stevejobs @god,phone charged night hmmmmm,negative,0.7297,78,4
5.41e+17,Fri Dec 05 11:12:08 +0000 2014,@steviebuckley It's doing strange things to @dropbox files as well - create a new folder and it disappears etc.  @apple #yosemite #bugs,strange thing file well create new folder disappears etc yosemite bug,negative,1.0,135,11
5.41e+17,Fri Dec 05 11:12:23 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,0.7682,139,7
5.41e+17,Fri Dec 05 11:30:05 +0000 2014,"#AAPL:Watch List: AT&amp;T (NYSE:T), Apple (NASDAQ:AAPL), Pandora Media Inc (NYS...http://t.co/dg5bxrxGda",aapl watch list nyse apple nasdaq aapl pandora medium inc ny,neutral,1.0,105,11
5.41e+17,Fri Dec 05 11:30:41 +0000 2014,It's done well but my '04 @apple 40gb #ipod photo has possible come to an end after 10yrs. Battery won't charge! :( http://t.co/e9oGDNlcmw,done well ipod photo possible come end yr battery wont charge,negative,1.0,138,11
5.41e+17,Fri Dec 05 11:35:31 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,0.6919,139,7
5.41e+17,Fri Dec 05 11:36:59 +0000 2014,RT @hf: @imcatnoone @Apple or you can't even sync folders,cant even sync folder,negative,1.0,57,4
5.41e+17,Fri Dec 05 11:41:43 +0000 2014,Steve Wozniak tries to gut the legacy of the late Steve Jobs. #uncool @apple http://t.co/ccPbgibI7B via @BloombergTV,steve wozniak try gut legacy late steve job uncool via,negative,1.0,116,10
5.41e+17,Fri Dec 05 11:45:05 +0000 2014,"#AAPL:Apple, Samsung Argue in Appeals Court...http://t.co/XMd1e3LTex",aapl apple samsung argue appeal court,neutral,0.6513,68,6
5.41e+17,Fri Dec 05 11:45:34 +0000 2014,That's what happened to my music! @Apple deleted music from customers' iPods http://t.co/zvJoangfIK,thats happened music deleted music customer ipod,negative,1.0,99,7
5.41e+17,Fri Dec 05 11:47:05 +0000 2014,"OK, I finally decided to buy this BIG 'iPad' to phone... #iPhone6 grey by @apple. Normally more excited. http://t.co/gAWgKDJUuf #smartphone",finally decided buy big ipad phone iphone grey normally excited smartphone,positive,0.6604,139,11
5.41e+17,Fri Dec 05 11:49:44 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,0.6702,139,7
5.41e+17,Fri Dec 05 11:55:09 +0000 2014,"Apple, Xiaomi smartphones found violating privacy laws in Taiwan $AAPL #aapl
http://t.co/OJkO81vhUz",apple xiaomi smartphones found violating privacy law taiwan aapl aapl,neutral,0.6656,100,10
5.41e+17,Fri Dec 05 12:02:13 +0000 2014,"i for India: Apple plans big push with 500 stores $AAPL #aapl
http://t.co/qBIC2jGJog",india apple plan big push store aapl aapl,positive,0.747,85,8
5.41e+17,Fri Dec 05 12:05:55 +0000 2014,@dougluberts @drakecraytel @Apple it is a universal problem with 128gb models. Some people think there will be a total recall.,universal problem model people think total recall,negative,1.0,126,7
5.41e+17,Fri Dec 05 12:17:44 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,0.6363,139,7
5.41e+17,Fri Dec 05 12:19:23 +0000 2014,@Apple to host free workshops to take the mystery out of coding - CNET  #technology #coding  http://t.co/VisJpcqMYp,host free workshop take mystery coding cnet technology coding,positive,0.6809,115,9
5.41e+17,Fri Dec 05 12:20:02 +0000 2014,Apple TV fades away in streaming video player market - @Apple #vod #streaming http://t.co/5jYgtiCWlc,apple fade away streaming video player market vod streaming,negative,1.0,100,9
5.41e+17,Fri Dec 05 12:24:02 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,0.6783,139,7
5.41e+17,Fri Dec 05 12:25:36 +0000 2014,#Apple questions whether iPod class action suit can proceed as case may lack genuine ... - http://t.co/cy8GUn7DFH #AAPL #EddyCue,apple question whether ipod class action suit proceed case may lack genuine aapl eddycue,neutral,0.6855,128,14
5.41e+17,Fri Dec 05 12:30:51 +0000 2014,The dirty secret in the shadow of Silicon Valley  http://t.co/yS41C4Y1SO @google @yahoo @apple nice 2 know ur doing good with ur billions!,dirty secret shadow silicon valley nice know good billion,negative,0.5715,138,9
5.41e+17,Fri Dec 05 12:31:10 +0000 2014,"iPhon6 rivals by Samsung, LG,HTC suffering delays in Qualcomm's 64-bit Snapdragon answer to Apple's A8  $AAPL #aapl
http://t.co/VB6Rl78rso",iphon rival samsung htc suffering delay qualcomms bit snapdragon answer apple aapl aapl,neutral,1.0,139,13
5.41e+17,Fri Dec 05 12:31:14 +0000 2014,If @apple only knew the amount of people rolling back to Mavericks. If they only knew. But they do. Don't they? Aham.,knew amount people rolling back maverick knew dont aham,neutral,0.6822,117,9
5.41e+17,Fri Dec 05 12:31:30 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,1.0,139,7
5.41e+17,Fri Dec 05 12:39:18 +0000 2014,Apple Tentatively Approves Plans to Expand Reseller Network in India with 500 New Stores [Mac Blog] http://t.co/ttTFQVOiIr #AAPL,apple tentatively approves plan expand reseller network india new store mac blog aapl,neutral,1.0,128,13
5.41e+17,Fri Dec 05 12:40:10 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,neutral,0.6591,139,7
5.41e+17,Fri Dec 05 12:41:36 +0000 2014,"Finally! @Apple Gives #India the Attention it Deserves, Plans to Set Up More Than 500 Stores http://t.co/imomyJOdFF via @igyaan",finally give india attention deserves plan set store via,positive,0.6754,127,9
5.41e+17,Fri Dec 05 12:44:07 +0000 2014,Any other #iPhone6 users have a random #vertical #line showing up on their screen since #upgrading to #ios811? @apple,iphone user random vertical line showing screen since upgrading io,negative,1.0,117,10
5.41e+17,Fri Dec 05 12:44:18 +0000 2014,"Apple's iPhone 6 International Prices Are Higher Than The US $AAPL #aapl
http://t.co/6BW1hfeD0r",apple iphone international price higher aapl aapl,neutral,0.7319,96,7
5.41e+17,Fri Dec 05 12:44:25 +0000 2014,RT @OvelhaNegraTV: Apple TV fades away in streaming video player market - @Apple #vod #streaming http://t.co/5jYgtiCWlc,apple fade away streaming video player market vod streaming,negative,1.0,119,9
5.41e+17,Fri Dec 05 12:47:55 +0000 2014,I JUST HELD MY PHONE CLOSE TO MY CHEEK AND IT GAVE ME A SHOCK OHHSHIT @APPLE HELP,held phone close cheek gave shock ohhshit help,negative,0.9168,81,8
5.41e+17,Fri Dec 05 12:53:05 +0000 2014,https://t.co/4RZOXmdypG fully explains our airplay trouble @inbot. @Apple: fix your shit.,fully explains airplay trouble fix shit,negative,0.6654,89,6
5.41e+17,Fri Dec 05 12:55:55 +0000 2014,"Apple Tentatively Approves Plans to Expand Reseller Network in India with 500 New Stores $AAPL #aapl
http://t.co/fn6bENxhMi",apple tentatively approves plan expand reseller network india new store aapl aapl,neutral,0.738,124,12
5.41e+17,Fri Dec 05 13:01:32 +0000 2014,RT @OvelhaNegraTV: Apple TV fades away in streaming video player market - @Apple #vod #streaming http://t.co/5jYgtiCWlc,apple fade away streaming video player market vod streaming,neutral,0.6828,119,9
5.41e+17,Fri Dec 05 13:06:34 +0000 2014,"On Thursday, December 11th, learn an #HourOfCode from any @Apple Store in the WORLD! Reserve a spot today! http://t.co/Oxkvj4dx66 @codeorg",thursday december learn hourofcode store world reserve spot today,neutral,0.732,138,9
5.41e+17,Fri Dec 05 13:07:55 +0000 2014,"Suit Against Apple Over iPods May Lack One Thing: A Plaintiff $AAPL #aapl
http://t.co/BPCTfDu5nw",suit against apple ipod may lack one thing plaintiff aapl aapl,neutral,0.7364,97,11
5.41e+17,Fri Dec 05 13:11:22 +0000 2014,@Noctylux @finalcutproes @macnificos @Apple refurWHAT??,refurwhat,neutral,0.6633,55,1
5.41e+17,Fri Dec 05 13:14:48 +0000 2014,"AAPL passes $700 billion in Market Cap and setting a new record, details here:
http://t.co/UCXw8zSRpZ #AAPL #Apple #Stocks #Record #News",aapl pass billion market cap setting new record detail aapl apple stock record news,neutral,1.0,137,14
5.41e+17,Fri Dec 05 13:17:22 +0000 2014,Update: #Apple's #HealthKit Seeing Early Adoptions #AAPL http://t.co/dtJI2hNtoq,update apple healthkit seeing early adoption aapl,neutral,1.0,79,7
5.41e+17,Fri Dec 05 13:17:41 +0000 2014,"Apple Inc. And Samsung Group Continue Fight As Sub-$1 Billion Award Looms $AAPL #aapl
http://t.co/nYuJXDSwyG",apple inc samsung group continue fight sub billion award loom aapl aapl,neutral,0.8516,108,12
5.41e+17,Fri Dec 05 13:18:50 +0000 2014,"#Apple planning to support 500 #Apple resellers in #India, focusing on iOS ... - http://t.co/bDvY1JqDla #AAPL http://t.co/EQ6mNvaq2H",apple planning support apple resellers india focusing io aapl,neutral,0.7244,132,9
5.41e+17,Fri Dec 05 13:25:20 +0000 2014,"After Years Of Losses Apple Is Finally Clawing Back Some Market Share Against Android $AAPL #aapl
http://t.co/lBVcbSzfaQ",year loss apple finally clawing back market share against android aapl aapl,positive,0.498,121,12
5.41e+17,Fri Dec 05 13:28:00 +0000 2014,US Stock Futures Up; All Eyes On Jobs Data http://t.co/6GdZ2zx6Yf #AAPL #AJG #BankofAmerica #BIG #ERIC #PreMarket #Markets,stock future eye job data aapl ajg bankofamerica big eric premarket market,neutral,0.5118,122,12
